image,width,height,megapixels,cpu_invert,cpu_gaussian,cpu_equalize,cpu_total,gpu_transfer,gpu_invert,gpu_gaussian,gpu_equalize,gpu_total,speedup_invert,speedup_gaussian,speedup_equalize,speedup_total,gpu_total_with_transfer,speedup_real
00000013_006.png,1024,1024,1.049,0.0007188799965661,0.0242775199993047,0.0145488200010731,0.039545219996944,0.0006545000069309,8.522000862285495e-05,0.001334960013628,0.0010857399960514,0.0025059200183022,8.435577608863387,18.185952950999678,13.399911630762421,15.78071914032456,0.0031604200252331,12.512646952370611
00000013_007.png,1024,1024,1.049,0.0008545599994249,0.0262277799949515,0.0152242200099863,0.0423065600043628,0.0007416000007651,0.0001154600002337,0.0010231399966869,0.0017033000010997,0.0028418999980203,7.401351097308195,25.634595539106552,8.938073152208712,14.886716645143755,0.0035834999987854,11.80593275253308
00000013_008.png,1024,1024,1.049,0.0011424199969042,0.0260631600045599,0.0147639200033154,0.0419695000047795,0.0029281000024639,0.0001154400000814,0.0009847200009971,0.0011917399999219,0.0022919000010006,9.896223112427647,26.467584671956566,12.38854112833583,18.312099125815443,0.0052200000034645,8.040134095196256
00000013_009.png,1024,1024,1.049,0.0007263800071086,0.0240295799972955,0.0141177400015294,0.0388737000059336,0.0014326000236906,0.0001027000020258,0.0010891399928368,0.0008731799898669,0.0020650199847295,7.072833425320877,22.062893801840367,16.168190024237028,18.8248541386517,0.0034976200084201005,11.11432914734872
00000013_010.png,1024,1024,1.049,0.0007598399941343,0.0231521600100677,0.0139212600013706,0.0378332600055728,0.0005998999986331,0.0001047399942763,0.0011196599982213,0.0016610399936325,0.0028854399861302,7.2545353795788055,20.677848674461348,8.381050459192396,13.111781976901474,0.0034853399847633,10.854969722026178
00000013_011.png,1024,1024,1.049,0.0007505999994464,0.0246368600113783,0.0149984800023958,0.0403859400132205,0.0014616000116802,0.0004840599955059,0.0010580400004982,0.0010385199973825,0.0025806199933867,1.5506342321511906,23.2853767341287,14.442167738895904,15.649704379845423,0.0040422200050669,9.991029672456461
00000013_012.png,1024,1024,1.049,0.000743960001273,0.0236788199981674,0.0142160999937914,0.0386388799932319,0.0006745000137016,0.0001182599924504,0.0009708800062071,0.0012391000054776,0.0023282400041352,6.290884904165946,24.389028352404274,11.472923840648303,16.595746110626553,0.0030027400178368,12.867873929714262
00000013_013.png,1024,1024,1.049,0.0008153400034643,0.0235966000007465,0.0149761999957263,0.0393881399999372,0.0022517000033985,9.960000170394778e-05,0.0009484199923463,0.0009130000020377,0.0019610199960879,8.186144473047563,24.879905728653796,16.403285829464757,20.085537158475603,0.0042127199994864,9.349811999074056
00000013_014.png,1024,1024,1.049,0.0008220800023991,0.0232783399929758,0.0140410199936013,0.0381414399889763,0.0014248000225052,0.0002131399989593,0.0015443400014191,0.0009752000158187,0.0027326800161972,3.8569954321716953,15.07332580363472,14.398092458820955,13.957521467169055,0.0041574800387024005,9.174172728170381
00000013_015.png,1024,1024,1.049,0.0008184599981177,0.0230625999975018,0.0138977399969007,0.0377787999925203,0.0007697000110056,0.0003353399981278,0.0010362999979406,0.0014100399974267,0.0027816799934953,2.4406870718886933,22.25475252661704,9.856273596680838,13.581289034275153,0.0035513800045009,10.63778022758497
